,Pickup Census Tract,Dropoff Census Tract,MONTH,DAY,Trip Seconds,Trip Miles,Fare,Tip,Additional Charges,Trip Total,PRIVATE_TRIPS,SHARED_TRIPS,Trips Pooled,TOD,TOTAL_POP_ORIGIN,TOTAL_MALE_ORIGIN,TOTAL_FEMALE_ORIGIN,AGE_5U_ORIGIN,AGE_5_9_ORIGIN,AGE_10_14_ORIGIN,AGE_15_19_ORIGIN,AGE_20_24_ORIGIN,AGE_25_34_ORIGIN,AGE_35_44_ORIGIN,AGE_45_54_ORIGIN,AGE_55_59_ORIGIN,AGE_60_64_ORIGIN,AGE_65_74_ORIGIN,AGE_75_84_ORIGIN,AGE_85P_ORIGIN,MEDIAN_AGE_ORIGIN,TOTAL_HHLDS_ORIGIN,AVG_HHLD_SIZE_ORIGIN,AVG_FAMILY_SIZE_ORIGIN,TOTAL_POP_18_24_ORIGIN,TOTAL_POP_18_24_NO_HIGH_SCHOOL_ORIGIN,TOTAL_POP_18_24_HIGH_SCHOOL_ORIGIN,TOTAL_POP_18_24_SOME_COLLEGE_ORIGIN,TOTAL_POP_18_24_SOME_BACHELORS_HIGHER_ORIGIN,TOTAL_POP_25P_ORIGIN,TOTAL_POP_25P_LESS_THAN_9TH_ORIGIN,TOTAL_POP_25P_9TH_TO_12TH_ORIGIN,TOTAL_POP_25P_HIGH_SCHOOL_ORIGIN,TOTAL_POP_25P_SOME_COLLEGE_ORIGIN,TOTAL_POP_25P_ASSOCIATES_ORIGIN,TOTAL_POP_25P_BACHELORS_ORIGIN,TOTAL_POP_25P_GRADUATE_ORIGIN,TOTAL_POP_25P_HIGH_SCHOOL_HIGHER_ORIGIN,TOTAL_POP_25P_BACHELORS_HIGHER_ORIGIN,TOTAL_HHLDS_LESS_10K_ORIGIN,TOTAL_HHLDS_10K_15K_ORIGIN,TOTAL_HHLDS_15K_25K_ORIGIN,TOTAL_HHLDS_25K_35K_ORIGIN,TOTAL_HHLDS_35K_50K_ORIGIN,TOTAL_HHLDS_50K_75K_ORIGIN,TOTAL_HHLDS_75K_100K_ORIGIN,TOTAL_HHLDS_100K_150K_ORIGIN,TOTAL_HHLDS_150K_200K_ORIGIN,TOTAL_HHLDS_200KP_ORIGIN,HHLDS_MEDIAN_INCOME_ORIGIN,HHLDS_MEAN_INCOME_ORIGIN,TOTAL_POP_DESTINATION,TOTAL_MALE_DESTINATION,TOTAL_FEMALE_DESTINATION,AGE_5U_DESTINATION,AGE_5_9_DESTINATION,AGE_10_14_DESTINATION,AGE_15_19_DESTINATION,AGE_20_24_DESTINATION,AGE_25_34_DESTINATION,AGE_35_44_DESTINATION,AGE_45_54_DESTINATION,AGE_55_59_DESTINATION,AGE_60_64_DESTINATION,AGE_65_74_DESTINATION,AGE_75_84_DESTINATION,AGE_85P_DESTINATION,MEDIAN_AGE_DESTINATION,CENSUS_TRACT_DESTINATION,TOTAL_HHLDS_DESTINATION,AVG_HHLD_SIZE_DESTINATION,AVG_FAMILY_SIZE_DESTINATION,TOTAL_POP_18_24_DESTINATION,TOTAL_POP_18_24_NO_HIGH_SCHOOL_DESTINATION,TOTAL_POP_18_24_HIGH_SCHOOL_DESTINATION,TOTAL_POP_18_24_SOME_COLLEGE_DESTINATION,TOTAL_POP_18_24_SOME_BACHELORS_HIGHER_DESTINATION,TOTAL_POP_25P_DESTINATION,TOTAL_POP_25P_LESS_THAN_9TH_DESTINATION,TOTAL_POP_25P_9TH_TO_12TH_DESTINATION,TOTAL_POP_25P_HIGH_SCHOOL_DESTINATION,TOTAL_POP_25P_SOME_COLLEGE_DESTINATION,TOTAL_POP_25P_ASSOCIATES_DESTINATION,TOTAL_POP_25P_BACHELORS_DESTINATION,TOTAL_POP_25P_GRADUATE_DESTINATION,TOTAL_POP_25P_HIGH_SCHOOL_HIGHER_DESTINATION,TOTAL_POP_25P_BACHELORS_HIGHER_DESTINATION,TOTAL_HHLDS_LESS_10K_DESTINATION,TOTAL_HHLDS_10K_15K_DESTINATION,TOTAL_HHLDS_15K_25K_DESTINATION,TOTAL_HHLDS_25K_35K_DESTINATION,TOTAL_HHLDS_35K_50K_DESTINATION,TOTAL_HHLDS_50K_75K_DESTINATION,TOTAL_HHLDS_75K_100K_DESTINATION,TOTAL_HHLDS_100K_150K_DESTINATION,TOTAL_HHLDS_150K_200K_DESTINATION,TOTAL_HHLDS_200KP_DESTINATION,HHLDS_MEDIAN_INCOME_DESTINATION,HHLDS_MEAN_INCOME_DESTINATION,ORIGIN_CENSUS_TRACT,DESTINATION_CENSUS_TRACT,TOTAL_EMP_LEHD_OD,29U_EMP_LEHD_OD,30_54_EMP_LEHD_OD,55P_EMP_LEHD_OD,1250U_EMP_LEHD_OD,1251_3333_EMP_LEHD_OD,3333P_EMP_LEHD_OD,TOTAL_EMP_RAC_ORIGIN,29U_EMP_RAC_ORIGIN,30_54_EMP_RAC_ORIGIN,55P_EMP_RAC_ORIGIN,1250U_EMP_RAC_ORIGIN,1251_3333__RAC_ORIGIN,3333P_EMP_RAC_ORIGIN,FOOD_SERVICE_EMP_RAC_ORIGIN,TOTAL_EMP_RAC_DESTINATION,29U_EMP_RAC_DESTINATION,30_54_EMP_RAC_DESTINATION,55P_EMP_RAC_DESTINATION,1250U_EMP_RAC_DESTINATION,1251_3333_EMP_RAC_DESTINATION,3333P_EMP_RAC_DESTINATION,FOOD_SERVICE_EMP_RAC_DESTINATION,TOTAL_EMP_WAC_ORIGIN,29U_EMP_WAC_ORIGIN,30_54_EMP_WAC_ORIGIN,55P_EMP_WAC_ORIGIN,1250U_EMP_WAC_ORIGIN,1251_3333__WAC_ORIGIN,333P_EMP_WAC_ORIGIN,FOOD_SERVICE_EMP_WAC_ORIGIN,TOTAL_EMP_WAC_DESTINATION,29U_EMP_WAC_DESTINATION,30_54_EMP_WAC_DESTINATION,55P_EMP_WAC_DESTINATION,1250U_EMP_WAC_DESTINATION,1251_3333__WAC_DESTINATION,3333P_EMP_WAC_DESTINATION,FOOD_SERVICE_EMP_WAC_DESTINATION
35,17031010100,17031030701,1.666666667,13.66666667,781.3333333,3.133333333,7.5,3,2.533333333,13.03333333,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,1712,937,775,82,31,41,29,105,423,394,165,152,62,131,42,55,36,17031030701,901,1.7,2.95,126,0,36,59,31,1424,116,71,222,274,68,439,234,1237,673,9.3,3.7,18.8,12.1,11.4,17,12.7,12.1,3,0,41042,41042,10100,30701,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,881.906298,248.3818194,493.7468556,139.7776231,180.0013995,289.6111902,412.2937083,133.7440566,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,475.6461562,111.6209796,260.4489523,103.5762243,135.7552454,211.1748262,128.7160845,182.0125883
36,17031010100,17031030703,1.75,9.75,960,3.725,9.375,0.25,2.55,12.175,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2909,1444,1465,38,42,55,95,370,642,384,435,175,161,202,211,99,40.5,17031030703,1763,1.65,2.41,392,42,42,121,187,2309,124,211,154,406,210,701,503,1974,1204,18.8,7.9,11.8,8.8,9.2,14.8,8.1,11.5,4.3,4.8,40195,40195,10100,30703,2.011188821,0,0,2.011188821,0,2.011188821,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1565.710497,407.2657363,940.2307739,218.2139871,297.6559455,390.1706313,877.8839204,189.0517492,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,579.2223805,168.939861,275.5328685,134.749651,237.3202809,223.2419591,118.6601404,74.41398638
37,17031010100,17031030706,2,6,734.3333333,3.233333333,7.5,0.666666667,2.55,10.71666667,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2928,1519,1409,142,57,40,0,40,532,513,389,216,104,286,401,208,48.9,17031030706,2008,1.46,2.55,40,0,0,0,40,2649,193,102,516,343,29,932,534,2354,1466,8.4,1.9,16.2,16.7,10.3,22.6,7.5,5.6,6,4.7,39308,39308,10100,30706,2.011188821,0,0,2.011188821,2.011188821,0,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1757.77903,382.125876,999.5608441,376.0923095,315.7566449,513.8587438,928.1636409,190.0573436,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,622.4629401,213.186015,272.5160853,136.7608398,240.3370641,248.3818194,133.7440566,10.05594411
38,17031010100,17031030900,1.833333333,11.16666667,846.1666667,3.466666667,7.916666667,2.333333333,2.541666667,12.79166667,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3061,1476,1585,114,88,73,96,146,776,520,435,302,156,247,52,56,39.6,17031030900,1395,2.19,3.12,197,12,57,92,36,2544,73,143,233,404,111,932,648,2328,1580,1.2,6.6,4.5,5,8.5,14.1,12.1,21.6,11.9,14.4,95958,95958,10100,30900,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3044.939875,630.5076954,1792.974834,621.4573457,724.0279756,972.409795,1348.502105,297.6559455,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,2057.446164,532.9650376,981.4601447,543.0209817,766.2629408,754.1958079,536.9874152,423.3552468
39,17031010100,17031031000,1.625,14.375,1054.625,4.2875,9.0625,1.125,1.9125,12.1,0.625,0.375,1.75,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,4089,2020,2069,208,148,100,82,305,1100,787,665,222,85,152,176,59,36.3,17031031000,2005,2.03,2.74,339,46,31,140,122,3246,103,80,391,371,160,1185,956,3063,2141,1.1,1.1,9.7,9.2,10.9,13.3,16.1,20,6.6,12.1,81291,81291,10100,31000,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3805.169249,901.0125918,2170.072738,734.0839197,852.7440601,1095.092313,1857.332876,371.0643375,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,3014.772043,723.0223812,1482.246161,809.5035005,930.1748298,1081.013991,1003.583222,373.0755263
40,17031010100,17031031100,1.4,10.6,1047.25,4.22,7.375,1.25,2.55,11.175,0.7,0.4,1.8,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,5059,2561,2498,226,95,194,0,564,1393,1032,577,220,76,289,268,125,35.4,17031031100,2313,2.15,3.37,564,0,126,105,333,3980,370,42,481,543,114,1701,729,3568,2430,7.9,2.9,8.1,6.4,10.6,16.2,12.3,22.6,6.9,6.2,68304,68304,10100,31100,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3863.493725,973.4153894,2237.447563,652.6307724,828.6097943,1153.416789,1881.467142,390.1706313,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1944.81959,358.9972046,1060.902103,524.9202823,650.6195836,801.4587452,492.7412612,240.3370641
41,17031010100,17031031200,1.625,10,914.0625,3.85,7.96875,0.125,1.90625,10,0.5,0.625,2.125,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,5937,3291,2646,373,257,407,176,285,1497,709,924,374,432,429,44,30,34.6,17031031200,2736,2.06,3.04,285,0,14,165,106,4439,394,618,907,578,82,1295,565,3427,1860,21.1,4.3,9.9,10.3,17.8,10.2,5.8,9,4.3,7.2,40380,40380,10100,31200,4.022377642,0,2.011188821,2.011188821,2.011188821,2.011188821,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3680.475543,934.1972074,2037.334276,708.9440594,857.7720322,1236.881125,1585.822385,370.0587431,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1834.204205,306.7062952,927.1580465,600.3398631,586.2615413,722.0167868,525.9258767,297.6559455
42,17031010100,17031031300,1.625,20.5,871.75,4,9.0625,0.25,2.55,11.8625,0.875,0.125,1.125,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,7604,3666,3938,212,297,366,184,480,1037,1126,1041,540,561,843,560,357,45.8,17031031300,4089,1.71,2.83,550,55,91,245,159,6065,281,308,998,1024,384,1838,1232,5476,3070,12.6,4.7,8.8,13.8,15.8,17.1,10.5,7.9,4.9,3.8,41445,41445,10100,31300,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3297.344072,741.1230806,1879.455953,676.7650383,602.3510519,914.0853192,1780.907701,368.0475543,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1455.095112,279.5552461,863.8055987,311.7342673,264.47133,622.4629401,568.160842,9.050349695
43,17031010100,17031031400,1.333333333,9.333333333,1001.666667,4.983333333,7.083333333,0.333333333,2.541666667,9.958333333,0.333333333,0.666666667,1.833333333,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,4853,2291,2562,180,0,50,9,265,1560,702,513,359,202,497,261,255,37.8,17031031400,3015,1.55,2.28,274,0,23,0,251,4349,44,172,240,342,254,1769,1528,4133,3297,5.3,1.8,9.9,6.5,7.9,22.3,14.7,13.1,8.8,9.9,69590,69590,10100,31400,1.005594411,0,0,1.005594411,0,0,1.005594411,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2877.005609,790.3972067,1530.514693,556.093709,449.5007015,613.4125904,1814.092317,291.6223791,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1673.309099,290.6167846,965.3706341,417.3216804,301.6783232,480.6741282,890.9566477,17.09510498
44,17031010100,17031031501,1.5,10.5,958,5.25,7.5,0,2.55,10.05,0.5,0.5,2,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,4587,2152,2435,306,342,154,236,228,826,666,583,230,209,451,273,83,38.9,17031031501,1850,2.16,3.11,312,45,30,94,143,3321,311,342,719,607,127,778,437,2668,1215,20.6,9.9,19.1,8.1,7.3,14.6,8.6,6.8,2.5,2.4,25257,25257,10100,31501,2.011188821,0,2.011188821,0,2.011188821,0,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1944.81959,581.2335693,1044.812593,318.7734281,476.6517506,632.5188842,835.6489552,264.47133,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,416.316086,65.36363669,239.3314697,111.6209796,162.9062945,152.8503504,100.5594411,11.06153852
45,17031010100,17031031502,1.5,16,986.5,4.96875,10,0.125,1.434375,11.559375,0.5,0.625,2,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,4651,2404,2247,223,187,236,238,452,1191,635,595,204,384,166,109,31,33.1,17031031502,2378,1.96,3.17,577,114,129,256,78,3315,148,231,701,604,216,1056,359,2936,1415,25,12,12.6,10.8,11.1,11.9,2.9,7.8,2.3,3.4,25317,25317,10100,31502,1.005594411,0,1.005594411,0,1.005594411,0,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,2134.876934,592.2951078,1202.690915,339.8909108,515.8699326,797.4363676,821.5706334,305.7007008,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,288.6055958,67.37482551,153.8559448,67.37482551,112.626574,121.6769237,54.30209817,24.13426585
46,17031010100,17031031700,1.25,23,1116.75,4.275,8.125,1.25,2.6625,12.0375,0.75,0.25,1.75,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,6691,3447,3244,282,340,66,126,664,1877,1215,1151,399,204,264,78,25,34.9,17031031700,3531,1.86,2.74,734,0,134,311,289,5213,77,249,1153,679,336,1707,1012,4887,2719,13.8,6.8,11.1,7.2,9.1,10.2,13.8,12.9,5.7,9.4,56175,56175,10100,31700,4.022377642,0,4.022377642,0,1.005594411,3.016783232,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3420.02659,878.8895148,2111.748262,429.3888133,655.6475557,910.0629415,1854.316093,410.2825195,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,651.625178,91.50909136,403.2433586,156.872728,145.8111895,254.4153859,251.3986026,39.21818201
47,17031010100,17031031800,1.5,22,950.5,4.2,10,1.5,2.55,14.05,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,1857,988,869,156,72,18,29,82,615,439,199,95,37,84,16,15,34.2,17031031800,966,1.91,2.85,88,6,0,34,48,1500,21,42,134,158,91,622,432,1437,1054,2.9,1.7,7.6,10.4,10.6,15,13.5,16.7,10.5,11.4,78558,78558,10100,31800,1.005594411,0,1.005594411,0,0,0,1.005594411,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1095.092313,282.5720294,692.8545489,119.6657349,182.0125883,248.3818194,664.6979054,102.5706299,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,914.0853192,247.376225,509.8363661,156.872728,196.0909101,352.9636381,365.030771,113.6321684
48,17031010100,17031031900,1.5,13,1025,4.25,10,0,2.55,12.55,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2566,1299,1267,49,88,52,141,178,845,446,280,120,129,134,96,8,33.8,17031031900,1260,2.02,2.9,208,34,30,48,96,2058,24,131,236,132,82,959,494,1903,1453,2.5,2.5,9.9,5.4,16.4,18.5,12.4,16.3,7.1,9,67760,67760,10100,31900,1.005594411,0,1.005594411,0,0,1.005594411,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1468.167839,420.3384636,869.8391651,177.9902107,258.4377635,306.7062952,903.0237807,156.872728,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,607.379024,154.8615392,306.7062952,145.8111895,185.0293715,252.404197,169.9454554,95.531469
49,17031010100,17031032100,1.666666667,14.33333333,1207.666667,5.4,9.166666667,0.333333333,2.55,12.05,0.666666667,0.333333333,2,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,6837,3249,3588,217,68,124,108,780,1873,1168,600,714,452,284,295,154,36.5,17031032100,3850,1.74,2.58,780,1,63,196,520,5540,7,280,863,598,485,2132,1175,5253,3307,11.8,5.8,13.4,7.8,8.9,11.2,10.2,14.5,7,9.5,53013,53013,10100,32100,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,4085.73009,1296.211195,2275.660151,513.8587438,782.3524514,1036.767837,2266.609801,524.9202823,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1831.187422,467.6014009,978.4433615,385.1426592,349.9468549,844.6993049,636.5412619,43.24055965
50,17031010100,17031040100,1.666666667,13,978.6666667,3.966666667,9.166666667,1,2.55,12.71666667,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3879,1948,1931,377,150,114,92,198,809,798,515,156,286,185,129,70,37.2,17031040100,1603,2.29,3.08,223,46,66,55,56,2948,110,169,336,435,107,1052,739,2669,1791,2.9,1.7,2.2,6.9,10,19.5,16.9,19,9.2,11.7,85368,85368,10100,40100,2.011188821,0,2.011188821,0,0,2.011188821,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,5225.068557,1060.902103,3010.749665,1153.416789,1154.422383,1561.68812,2508.958054,440.4503518,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,1823.142666,272.5160853,993.5272776,557.0993034,381.1202816,675.7594439,766.2629408,75.41958079
51,17031010100,17031040201,1.5,15.16666667,934.6666667,4.566666667,8.75,0.833333333,2.55,12.13333333,0.833333333,0.166666667,1.166666667,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,6891,3341,3550,611,273,199,157,194,2275,1293,702,310,214,319,246,98,33.6,17031040201,2962,2.32,3.04,241,26,53,123,39,5457,172,321,598,917,279,2241,929,4964,3170,2.7,2.8,7.9,3.5,15.7,20.2,14.4,17.4,8.3,7.2,71322,71322,10100,40201,5.027972053,4.022377642,0,1.005594411,0,5.027972053,0,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3306.394422,735.0895141,2046.384625,524.9202823,578.2167861,891.9622422,1836.215394,344.9188828,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,3599.022395,826.5986055,1938.786024,833.6377663,701.9048986,1187.606999,1709.510498,204.1356653
52,17031010100,17031040202,1.666666667,6.666666667,1026,4.033333333,8.333333333,0.666666667,2.55,11.55,0.666666667,0.333333333,1.666666667,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,7265,4021,3244,597,128,254,531,523,1459,1469,875,357,404,413,116,139,35.9,17031040202,2961,2.37,3.28,742,53,212,332,145,5232,270,295,1390,887,298,1395,697,4667,2092,10.5,10.5,12.9,11.7,13.3,14.3,8.5,10.1,1.9,6.2,40011,40011,10100,40202,6.033566463,0,4.022377642,2.011188821,1.005594411,3.016783232,2.011188821,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,3108.292323,724.0279756,1770.851757,613.4125904,681.7930103,1149.394411,1277.104901,361.0083934,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,533.970632,114.6377628,295.6447567,123.6881125,201.1188821,244.3594418,88.49230813,73.40839197
53,17031010100,17031040300,1,25,932,4.6,10,0,2.55,12.55,1,0,1,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,2925,1207,1718,191,64,130,129,207,445,331,414,249,205,328,149,83,42.9,17031040300,1062,2.66,3.08,257,15,92,136,14,2204,46,151,304,333,180,654,536,2007,1190,0.8,4,5,6.3,6.6,12.2,18,23.5,12.5,10.9,90250,90250,10100,40300,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,4355.229392,954.3090956,2301.805606,1099.114691,1066.93567,1452.078329,1836.215394,373.0755263,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,2774.434979,614.4181848,1371.630776,788.3860179,925.1468577,1037.773432,811.5146893,198.1020989
54,17031010100,17031040401,1,10,952.5,4.7,7.5,0.5,2.55,10.55,0,1,1.5,1,4522,2301,2221,384,253,240,51,431,845,761,552,543,210,192,18,42,35.3,2316,1.89,3,466,0,133,163,170,3163,26,314,533,729,78,916,567,2823,1483,20.5,4.8,13.1,10.4,8.5,12.3,10.4,13.8,3.8,2.5,37985,37985,3347,1803,1544,355,38,23,97,61,1053,636,360,211,170,178,80,85,35.6,17031040401,1342,2.49,3.13,110,0,49,18,43,2773,65,112,338,235,87,1179,757,2596,1936,1.4,0.8,4.5,12.7,8,11,18,19.3,6.3,18,89063,89063,10100,40401,,,,,,,,20193.34136,4746.405618,10800.08397,4646.851771,5129.537088,7446.42661,7617.37766,1667.275533,1682.359449,360.002799,1031.739865,290.6167846,314.7510505,383.1314704,984.4769279,184.0237771,9079.511933,1994.093716,4582.493729,2502.924488,2668.847566,3633.212605,2777.451762,713.9720315,307.7118896,91.50909136,157.8783225,58.32447581,81.45314725,130.7272734,95.531469,34.19020996
